unit_id,id,country,city,airline,text
681460370,1575015420,CAN,Kelowna,US Airways,@USAirways @AmericanAir now this is beyond ridiculous. Some steering problem delays us again. #neveragain  it's no wonder you had to sell
681460372,1575141419,ROU,Iasi,US Airways,"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow."
681460374,1574895054,POL,Wroclaw,US Airways,@USAirways did a pre schooler develop your app? The thing crashes every single time.
681460376,1574945029,HRV,,US Airways,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo
681460377,1575113984,HRV,Split,US Airways,@USAirways On hold for going on 40 minutes after spending 10 hours delayed in Denver cause of a broken plane. Thanks guys.
681460379,1575008474,CAN,Kelowna,US Airways,@USAirways #FAILINGYOURCUSTOMER ONE BY ONE
681460381,1575303540,ESP,Torrelavega,US Airways,@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours late? Seriously?
681460382,1575285712,PHL,,US Airways,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.
681460384,1575107843,IND,Hyderabad,US Airways,"@USAirways 1,223.22 of unusable funds. Will not book with you again. #usairwaysfailscustomers"
681460386,1574899481,DEU,Nürnberg,US Airways,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?
681460389,1575289994,GBR,,US Airways,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain
681460391,1575287842,DEU,,US Airways,@USAirways every single time i fly you guys i am delayed at least 30 minutes. Every time. On flight 5612 out of #CLT to nola.
681460392,1575277238,VNM,Hue,US Airways,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening
681460394,1575058069,VNM,Hanoi,US Airways,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades lately.  What's up with this?
681460396,1574845822,GBR,Hull,US Airways,@USAirways changed our flight 6 times in 1 trip. Bumped to @Delta now &amp; having great experience. Never. Flying. US Air again. Never.
681460397,1575115869,IND,,US Airways,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best
681460399,1575029776,VNM,Hanoi,US Airways,@USAirways I sent email to customer.relations@aa.com. Will this work?
681460401,1575049711,VEN,Mérida,US Airways,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.
681460402,1575171698,VNM,Hanoi,US Airways,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone
681460404,1575213812,ROU,,US Airways,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help
681460406,1575195503,ROU,,US Airways,@USAirways I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645
681460407,1575157099,IND,Alibag,US Airways,"@USAirways not likely, flightaware says plane is still in Durango and hasn't departed."
681460409,1575136524,HRV,Split,US Airways,"Too little, too late. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options."
681460411,1575092376,IDN,Malang,US Airways,@USAirways Hi-i have a travel question. Could you please follow me so i can dm you?
681460412,1575185074,USA,Dallas,US Airways,"@USAirways should, but didn’t."
681460414,1575270258,GBR,Carlisle,US Airways,@USAirways just now but no general announcement
681460415,1575184817,NLD,Meppel,US Airways,@USAirways what's going on with US Airways flight 805?   Why diverted to Charlotte?
681460417,1574965616,CHL,Santiago,US Airways,@USAirways I’d suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.
681460419,1575170137,VNM,Hanoi,US Airways,@USAirways i have been patient.. especially the first time. i will never fly with you again
681460420,1575070638,ARE,Abu Dhabi,US Airways,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible
681460422,1574977626,GBR,London,US Airways,@USAirways I just want to be heard and to discuss the many issues on my trip
681460424,1574984230,PHL,,US Airways,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.
681460426,1575279468,GBR,,US Airways,@USAirways very embarrassing.
681460428,1575006667,VNM,Nguyên,US Airways,@USAirways I’m still disappointed that it is apparently ok for a Flight Attendant who isn’t up on current policy to argue with a traveler.
681460429,1575087864,DEU,Oldenburg,US Airways,@USAirways yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?
681460430,1574987332,PHL,Mandaluyong,US Airways,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs
681460432,1575250128,ESP,Torrelavega,US Airways,@USAirways and despite tailwind… Will still be late.
681460433,1575297372,SRB,Belgrade,US Airways,@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD
681460435,1574968000,TUR,Istanbul,US Airways,@USAirways Thanks! Sent you DM re: baggage issues.
681460437,1575231789,ESP,Torrelavega,US Airways,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them."
681460439,1575186964,ROU,,US Airways,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...
681460441,1575000599,IDN,,US Airways,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4
681460443,1575121835,BRA,Santos,US Airways,@USAirways  has me on my toes whether I'm going to make my flight back to Boston tonight
681460444,1574971748,MEX,,US Airways,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude
681460446,1574940255,IDN,Jakarta,US Airways,@USAirways @AmericanAir explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused
681460448,1574930727,CAN,Mabou,US Airways,"@USAirways Yes, ground crew finally showed up so plane could depart very late."
681460449,1574974869,CAN,Sudbury,US Airways,"@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?"
681460451,1574911727,CAN,Mabou,US Airways,@USAirways I have submitted my request. I would appreciate a call by 9am eastern. Thank you.
681460453,1574991470,VEN,,US Airways,"@USAirways  I need to email customer service for help and a question, can you please provide the email address?"
681460454,1575163121,MYS,Petaling Jaya,US Airways,@USAirways @VincesViews  there are significant number of folks on 686 connecting to 599 a few minutes hold would make many happy
681460456,1575142537,CAN,Terrace,US Airways,@USAirways  can you help me out?
681460458,1575191120,RUS,Saint Petersburg,US Airways,@USAirways is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.
681460459,1575203419,AUS,Sydney,US Airways,@USAirways i have a question. i need to talk to someone by email. Can you give me your email address? Thanks.
681460461,1575295945,BIH,Sarajevo,US Airways,"@USAirways @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing"
681460463,1575143995,ROU,Iasi,US Airways,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable
681460464,1575282701,HUN,Budapest,US Airways,@USAirways customer service at its best! Rachel S.  took great care of us at the PHX airport. http://t.co/HG7vEqhGHy
681460466,1574977210,ESP,Las Torres De Cotillas,US Airways,@usairways &amp; @AmericanAir planes in #grandcayman http://t.co/GX7QbtckBr
681460468,1575091239,VNM,Ho Chi Minh City,US Airways,@USAirways  I will never fly us airways again.
681460469,1574920939,IND,Mumbai,US Airways,@USAirways strikes again--late crew #3/4 for the trip and maintenance #2/4.  Worth the extra $200/trip for less hassle and fewer delays
681460471,1574895781,BIH,Sarajevo,US Airways,"@USAirways Can you follow, so I can DM you?"
681460473,1575007565,ITA,Rome,US Airways,@USAirways so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail
681460475,1575014040,VEN,Caracas,US Airways,"@USAirways yes, thanks but took forever"
681460476,1575166833,VNM,Hanoi,US Airways,@USAirways as far as being delayed goes… Looks like tailwinds are going to make up for it. Good news!
681460478,1575085664,PHL,Pasig City,US Airways,@USAirways horrible travel day w/ your airlines. My 2:20 flight to Birmingham was cancelled w/ no notification so I couldn't get on the 4:05
681460480,1574915544,CAN,Mabou,US Airways,"@USAirways I asked if that was SOP, and they said “It is now.” But yet the other 11 flights, nothing. Is this a policy or not?"
681460481,1575297349,SRB,Belgrade,US Airways,"@USAirways while I’m asking… 2 of my 11 non upgraded flights, Attendants came &amp; greeted me &amp; thanked me for my business b/c I was Exec Plat."
681460483,1575166937,NLD,Meppel,US Airways,@USAirways 24 hrs of traveling and this just welcomes u back home to the US. 4 hr layover and I get to watch it going to wrong destination.
681460486,1575014200,IND,Delhi,US Airways,@USAirways it is really embarrassing when asking for complimentary drink/snack detailed here: https://t.co/9zA6xb1h89 &amp; being argued with.
681460487,1574895227,BIH,Sarajevo,US Airways,@USAirways I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.
681460490,1575296004,HUN,Budapest,US Airways,@USAirways but question :  if the downgrade include losing first class do you get money back ? http://t.co/LfT7QD23Sy
681460493,1575219433,AUS,Sydney,US Airways,.@USAirways Have you just given up?
681460495,1575286437,USA,Baltimore,US Airways,.@USAirways and then you said I could move my Thursday flight for free if I CALL A NUMBER. And then you HANG UP ON ME.
681460497,1574872642,CAN,Vancouver,US Airways,@USAirways Are you not even going to acknowledge that you bumped me from a flight (NOT BECAUSE OF WEATHER I AM IN ARIZONA)
681460498,1575223855,PRT,Loures,US Airways,"@USAirways Your ""moveup"" policy really sucks. United has a 24 hour policy for this with status. I was wanting to move up from 5am to 7am..."
681460499,1575115495,BGD,Dhaka,US Airways,Great management of @USAirways twitter account. Thank you.
681460501,1574975013,VEN,,US Airways,@USAirways why is it impossible to change / buy preferred seats via your app?
681460503,1575126411,BGD,Dhaka,US Airways,@USAirways I am good. I just did not understand the terminology.  but the merger brings new verbiage
